STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYM,Cayman Islands,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,71.59,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,68.95,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DOM,Dominican Republic,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.18,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,72.51,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VGB,British Virgin Islands,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,66.42,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AIA,Anguilla,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,70.86,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,70.95,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,78.87,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MSR,Montserrat,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,71.15,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,62.53,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,72.81,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,62.25,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,69.59,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,74.0,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,69.01,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,79.53,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,66.61,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,69.17,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.02,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,76.06,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,65.34,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,74.21,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.79,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,73.87,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,69.24,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,78.37,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRO,Faroe Islands,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,66.2,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.12,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SJM,Svalbard,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,73.03,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRL,Greenland,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,82.4,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PCN,Pitcairn,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,63.94,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PYF,French Polynesia,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,75.7,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ASM,American Samoa,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,75.04,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,72.6,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COK,Cook Islands,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.33,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIU,Niue,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,63.59,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,71.68,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKL,Tokelau (NZ),OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,73.07,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WLF,Wallis-et-Futuna (Fr.),OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,74.47,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,82.46,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,80.09,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,72.74,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,65.74,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,60.82,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,73.88,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUF,French Guiana,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,74.19,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,79.57,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,68.81,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,75.49,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,78.97,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,69.08,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,75.46,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,69.34,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,70.96,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,76.77,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,76.29,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,68.33,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,75.54,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,68.99,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,74.45,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,65.48,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,61.54,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.7,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,72.12,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,OHI_OHI_GIS,Ocean Health Global Index Scores,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,IX_0T100,Score 0-100,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,70.72,OHI_OHI,Ocean Health Index (OHI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
