STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,1604.5988977452444,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,726.0770093426574,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,243.87173866593108,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,25722.22141679373,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TWN,"Taiwan, China",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,1004.5740217445084,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,85080.90089418221,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,10840.69681271114,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,27077.019705616098,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UMI,United States Minor Outlying Islands,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,6.505533058326822,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,6870.118670348347,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,2038435.69103568,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,265.2317188120226,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,7.945998948932291,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,90372.3770765126,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VGB,British Virgin Islands,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,2.996441556334635,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VIR,Virgin Islands (U.S.),WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,20.902833133104377,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,49625.43782322299,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,108.23964961372884,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,XKX,Kosovo,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,214.90788225397569,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,47679.93414150709,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZMB,Zambia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,46240.24361343721,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZWE,Zimbabwe,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,8016.170850725979,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ABW,Aruba,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,0.977057600014106,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFG,Afghanistan,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,244.33625517679343,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,52461.54546571231,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AIA,Anguilla,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,1.0977450849913193,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALA,Aland Islands,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,220.77485519444664,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,613.5339649960353,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AND,Andorra,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,0.3420636421267361,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,249155.00689301017,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,395.816694918294,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,17.078022611393227,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,373846.60908339126,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,14475.694826398772,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,1039.341551161658,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BDI,Burundi,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,1325.1833183143444,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,1889.7775126458664,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,3475.926414650234,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BES,Bonaire (Neth.),WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,16.15018967327257,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,2.038243483796116,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,2159.457158342597,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,5198.71555774934,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,274.2308762508204,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,307.8114116826585,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,32119.38156307897,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,6843.896175355293,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BMU,Bermuda,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,0.1305702427647569,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BOL,Bolivia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,163759.0987580324,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,3248526.734428009,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,2.9978493868402776,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,799.1767213173648,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,543.6007672863922,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,8.572551343838976,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAF,Central African Republic,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,13726.637877634816,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,1607282.579640088,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,433.28288506447046,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,82843.76403633898,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,261761.4952230821,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,86282.2967878449,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,25344.84635711857,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COD,"Congo, Dem. Rep.",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,274739.9993661265,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COG,"Congo, Rep.",WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,18514.84251835061,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,122417.1448339226,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COM,Comoros,WRI_GFW_TREE_COVER_LOSS,Tree cover loss,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,26.65331394628418,WRI_GFW,Global Forest Watch,0,Units,NUMBER,Number (real number),602,CCYY,,A,Normal value,PU,Public
